wgp_loss, disc_real, disc_fake, gp
-1.417044, -1.998250, 0.486190, 0.095017
-1.474498, -1.137287, -0.357991, 0.020780
-1.573961, -0.917693, -0.715849, 0.059581
-1.547089, -1.372563, -0.237004, 0.062477
-1.554218, -1.499900, -0.196609, 0.142291
-1.369343, -2.300749, 0.911616, 0.019790
-1.475386, -2.306379, 0.691274, 0.139720
-1.476753, -0.616542, -0.867396, 0.007185
-1.452379, 0.098822, -1.641341, 0.090140
-1.578190, -0.214219, -1.427973, 0.064002
-1.338570, -1.168705, -0.195584, 0.025719
-1.360023, -1.644203, 0.065614, 0.218567
-1.265737, -0.356800, -0.923398, 0.014461
-1.336646, 0.050964, -1.436869, 0.049259
-1.331283, -0.299821, -1.174696, 0.143234
-1.373920, -0.664159, -0.725428, 0.015667
-1.498750, -1.169917, -0.441937, 0.113104
-1.424915, -1.070347, -0.380330, 0.025761
-1.532549, -1.399739, -0.156199, 0.023389
-1.564302, -2.242191, 0.546589, 0.131301
-1.619577, -1.611067, -0.043301, 0.034790
-1.441504, -1.280845, -0.256108, 0.095448
-1.497265, -0.956551, -0.570874, 0.030161
-1.488989, -1.099030, -0.433494, 0.043534
-1.542438, -1.204494, -0.482702, 0.144758
-1.325096, -2.223675, 0.805013, 0.093566
-1.213402, -1.289789, 0.075914, 0.000473
-1.371646, -0.785950, -0.643404, 0.057708
-1.496006, -1.252025, -0.301135, 0.057155
-1.514226, -1.167010, -0.425702, 0.078486
-1.461853, -1.158114, -0.332873, 0.029134
-1.277328, -1.364215, 0.024800, 0.062087
-1.454833, -1.249527, -0.238758, 0.033452
-1.329754, -1.264510, -0.118256, 0.053012
-1.360852, -2.097584, 0.534368, 0.202364
-1.254284, -0.972094, -0.283003, 0.000814
-1.462376, -0.730584, -0.769708, 0.037916
-1.534576, -0.691503, -0.919748, 0.076675
-1.506161, -1.005504, -0.583927, 0.083270
-1.692210, -0.823218, -0.935898, 0.066906
-1.450518, -0.219659, -1.247930, 0.017071
-1.546759, 0.122503, -1.759834, 0.090571
-1.631862, -0.293295, -1.404438, 0.065870
-1.539428, -0.312460, -1.359467, 0.132499
-1.607249, -0.024601, -1.598414, 0.015766
-1.372493, 0.018024, -1.452597, 0.062080
-1.394150, -0.994467, -0.443515, 0.043832
-1.416142, -1.761611, 0.202335, 0.143134
-1.509637, -1.889566, 0.362894, 0.017035
-1.433007, -2.356395, 0.877502, 0.045886
-1.184743, -2.112236, 0.801464, 0.126029
-1.427965, -0.928051, -0.500671, 0.000758
-1.511113, -0.623085, -0.946405, 0.058377
-1.355130, -1.502693, -0.071399, 0.218962
-1.564693, -1.184437, -0.392370, 0.012114
-1.408502, -1.102764, -0.336939, 0.031201
-1.244977, -1.321544, -0.002955, 0.079522
-1.503241, -1.346890, -0.191879, 0.035528
-1.567156, -1.709745, 0.074473, 0.068116
-1.591391, -1.650632, 0.021422, 0.037819
-1.296061, -1.955555, 0.558867, 0.100627
-1.638430, -1.493461, -0.167523, 0.022554
-1.558106, -1.488060, -0.159610, 0.089563
-1.703926, -1.435974, -0.330224, 0.062272
-1.455082, -1.362193, -0.145466, 0.052577
-1.312295, -1.087960, -0.272745, 0.048410
-1.341409, -0.577733, -0.804769, 0.041093
-1.421762, -1.069639, -0.440280, 0.088157
-1.368176, -1.174444, -0.231497, 0.037764
-1.366650, -1.324315, -0.068021, 0.025686
-1.180360, -1.013431, -0.245857, 0.078927
-1.284124, -0.109168, -1.177535, 0.002578
-1.297193, -0.283144, -1.167808, 0.153759
-1.379926, -1.695011, 0.285891, 0.029194
-1.475392, -1.677525, 0.143098, 0.059036
-1.375035, -0.569992, -0.858113, 0.053069
-1.488463, -0.385406, -1.134435, 0.031379
-1.477942, -0.557400, -1.143310, 0.222768
-1.407041, -1.433052, 0.025930, 0.000081
-1.561898, -1.895471, 0.204793, 0.128779
-1.340977, -1.593069, 0.218059, 0.034033
-1.478619, -1.515502, -0.017777, 0.054661
-1.337555, -1.273388, -0.123238, 0.059071
-1.642846, -0.970924, -0.688536, 0.016614
-1.476599, -1.558502, -0.113906, 0.195810
-1.500728, -1.028955, -0.476145, 0.004372
-1.311795, -0.746675, -0.589142, 0.024022
-1.321519, -0.759418, -0.626327, 0.064225
-1.543256, -1.823803, 0.091181, 0.189366
-1.437177, -1.461129, 0.023926, 0.000026
-1.504210, -1.710868, 0.156013, 0.050646
-1.394486, -1.517248, 0.057293, 0.065470
-1.572789, -1.526770, -0.119178, 0.073160
-1.631231, -1.632150, -0.071016, 0.071935
-1.390707, -1.700721, 0.240902, 0.069112
-1.354918, -1.437493, 0.074452, 0.008123
-1.533502, -1.339463, -0.333744, 0.139706
-1.569833, -1.128877, -0.514009, 0.073053
-1.485027, -1.465847, -0.029419, 0.010238
-1.469784, -2.142906, 0.542772, 0.130350
-1.345963, -1.592037, 0.212242, 0.033832
-1.425707, -1.225456, -0.274909, 0.074658
-1.419370, -0.885471, -0.559749, 0.025851
-1.518212, -0.966367, -0.578491, 0.026646
-1.293800, -0.887151, -0.494927, 0.088279
-1.430542, -1.268190, -0.193114, 0.030762
-1.398858, -1.244851, -0.235091, 0.081084
-1.513084, -1.196615, -0.400725, 0.084256
-1.474824, -1.267466, -0.210130, 0.002772
-1.515043, -2.032837, 0.393046, 0.124748
-1.400589, -1.042591, -0.414383, 0.056385
-1.486128, -0.547501, -0.980578, 0.041951
-1.424546, -1.289647, -0.207561, 0.072662
-1.556410, -1.871221, 0.253395, 0.061416
-1.320205, -1.507940, 0.154726, 0.033008
-1.349135, -0.979637, -0.483150, 0.113652
-1.291069, -1.182267, -0.116693, 0.007890
-1.455125, -1.948603, 0.461158, 0.032319
-1.382645, -2.098133, 0.546438, 0.169050
-1.434913, -1.022327, -0.416545, 0.003960
-1.540136, -1.187266, -0.402330, 0.049461
-1.360917, -1.556259, 0.062667, 0.132675
-1.610825, -1.637487, -0.002826, 0.029488
-1.426541, -1.193688, -0.286904, 0.054051
-1.463046, -0.887755, -0.605996, 0.030704
-1.383340, -0.723772, -0.752249, 0.092682
-1.484745, -0.933922, -0.559222, 0.008399
-1.506119, -1.864007, 0.175878, 0.182010
-1.386864, -1.751603, 0.330356, 0.034382
-1.376653, -0.850856, -0.528034, 0.002237
-1.293334, -0.666645, -0.824307, 0.197618
-1.626127, -1.068290, -0.569721, 0.011884
-1.716835, -2.112819, 0.292562, 0.103422
-1.623838, -2.115879, 0.461391, 0.030650
-1.480768, -2.382016, 0.747217, 0.154031
-1.216819, -1.672790, 0.452774, 0.003198
-1.172266, -2.257711, 1.017745, 0.067700
-1.436033, -1.774993, 0.329721, 0.009239
-1.260831, -1.355524, -0.025743, 0.120437
-1.491106, -1.407843, -0.095382, 0.012119
-1.375607, -2.222370, 0.679449, 0.167314
-1.509493, -1.300446, -0.213150, 0.004103
-1.625672, -1.161609, -0.585714, 0.121650
-1.525506, -1.632718, 0.024453, 0.082759
-1.534724, -1.601754, -0.009493, 0.076522
-1.255753, -1.237753, -0.062184, 0.044184
-1.589375, -0.756681, -0.841067, 0.008373
-1.432936, -0.408964, -1.099781, 0.075809
-1.487748, -0.630433, -1.063437, 0.206121
-1.552227, -0.570765, -0.996494, 0.015032
-1.216131, -0.405025, -0.822676, 0.011570
-1.414739, -0.421570, -1.015228, 0.022059
-1.402527, -0.426882, -1.075243, 0.099598
-1.460710, -0.921697, -0.614283, 0.075270
-1.557290, -1.822344, 0.197485, 0.067569
-1.438870, -1.855203, 0.366346, 0.049986
-1.535551, -1.337914, -0.254038, 0.056401
-1.508451, -1.470867, -0.075269, 0.037685
-1.687647, -1.475745, -0.396063, 0.184161
-1.523716, -0.299816, -1.233934, 0.010033
-1.492847, -0.986367, -0.618805, 0.112325
-1.431340, -1.450972, -0.004362, 0.023993
-1.202611, -0.862463, -0.419114, 0.078966
-1.418289, -0.877009, -0.546302, 0.005023
-1.323433, -1.460712, -0.120539, 0.257818
-1.534344, -1.119706, -0.419788, 0.005150
-1.502916, -1.306930, -0.224469, 0.028483
-1.481595, -1.890644, 0.305653, 0.103396
-1.555792, -1.701326, 0.103882, 0.041651
-1.567420, -1.831936, 0.176196, 0.088319
-1.464564, -2.025862, 0.501019, 0.060279
-1.341800, -1.362314, 0.013219, 0.007294
-1.518989, -1.304252, -0.251061, 0.036324
-1.507213, -2.123627, 0.373140, 0.243273
-1.540374, -1.210090, -0.344968, 0.014684
-1.373272, -1.396569, -0.087960, 0.111257
-1.673030, -1.840345, 0.156699, 0.010616
-1.533689, -2.168689, 0.553680, 0.081319
-1.716985, -1.150174, -0.639409, 0.072598
-1.767238, -0.587937, -1.309969, 0.130668
-1.480617, -1.039639, -0.550653, 0.109675
-1.353978, -0.604365, -0.756217, 0.006604
-1.158892, -0.395219, -0.799016, 0.035344
-1.281432, -0.999223, -0.385311, 0.103101
-1.286500, -1.263827, -0.022689, 0.000016
-1.098116, -1.947104, 0.695420, 0.153568
-1.445586, -0.744122, -0.718350, 0.016886
-1.229537, -0.971711, -0.436952, 0.179126
-1.324707, -0.475966, -0.849522, 0.000781
-1.528472, -0.616445, -0.969493, 0.057466
-1.279162, -0.313423, -1.054746, 0.089007
-1.447499, -0.340742, -1.154410, 0.047653
-1.504230, -0.891779, -0.652468, 0.040016
-1.501225, -1.817137, 0.177590, 0.138322
-1.643231, -1.187961, -0.476233, 0.020963
-1.502288, -1.066580, -0.467248, 0.031539
-1.378923, -1.609705, 0.134238, 0.096544
-1.552014, -1.510769, -0.104671, 0.063427
-1.631767, -1.527799, -0.163714, 0.059747
-1.485042, -1.335753, -0.177910, 0.028622
-1.258781, -1.038929, -0.335447, 0.115595
-1.267032, -1.981411, 0.699559, 0.014820
-1.270889, -1.787637, 0.492154, 0.024594
-1.407433, -1.226319, -0.237729, 0.056616
-1.367253, -0.248123, -1.170566, 0.051437
-1.415018, -0.542089, -0.909787, 0.036859
-1.468754, -0.738979, -0.806873, 0.077097
-1.276701, -1.295027, -0.034642, 0.052968
-1.361855, -1.194321, -0.189410, 0.021876
-1.454400, -1.028056, -0.530804, 0.104459
-1.447957, -0.645260, -0.807948, 0.005251
-1.442090, -0.696468, -0.892468, 0.146846
-1.712208, -0.471592, -1.346458, 0.105843
-1.525676, -0.509616, -1.017656, 0.001597
-1.660601, -1.799091, 0.028556, 0.109934
-1.330729, -1.531120, 0.136911, 0.063480
-1.411969, -1.603316, 0.105524, 0.085823
-1.518988, -1.753899, 0.219469, 0.015442
-1.560722, -2.605214, 0.887433, 0.157060
-1.475493, -1.034949, -0.441807, 0.001263
-1.301075, -0.725152, -0.654720, 0.078797
-1.300994, -1.460352, 0.063368, 0.095990
-1.432072, -2.255312, 0.793729, 0.029511
-1.425901, -1.845772, 0.386452, 0.033419
-1.326292, -1.715300, 0.316609, 0.072399
-1.440099, -1.601838, 0.104766, 0.056973
-1.445148, -1.432402, -0.073570, 0.060825
-1.721726, -1.524929, -0.221694, 0.024897
-1.514208, -2.199635, 0.532871, 0.152556
-1.489581, -1.537411, 0.017099, 0.030731
-1.538239, -1.580253, 0.003439, 0.038576
-1.388202, -2.501832, 0.937068, 0.176563
-1.237766, -1.901603, 0.663692, 0.000145
-1.414548, -1.943962, 0.417215, 0.112198
-1.698318, -1.412459, -0.355685, 0.069827
-1.430656, -1.347982, -0.125897, 0.043223
-1.607983, -1.355313, -0.300167, 0.047497
-1.377966, -1.272309, -0.148223, 0.042567
-1.579735, -1.463732, -0.196698, 0.080696
-1.737314, -2.071397, 0.258013, 0.076070
-1.391376, -2.460358, 0.973738, 0.095244
-1.298305, -1.671267, 0.361368, 0.011594
-1.363988, -1.288853, -0.140154, 0.065019
-1.389591, -0.190928, -1.223978, 0.025315
-1.498525, -0.976632, -0.611502, 0.089608
-1.459570, -1.761480, 0.174212, 0.127698
-1.413769, -0.555490, -0.860470, 0.002191
-1.446502, 0.501991, -1.978821, 0.030328
-1.271923, -0.202216, -1.236979, 0.167272
-1.492864, -1.617459, 0.091010, 0.033585
-1.359224, -1.817607, 0.391282, 0.067101
-1.350668, -0.849185, -0.508568, 0.007085
-1.485739, -1.279669, -0.287478, 0.081409
-1.449684, -0.285365, -1.201353, 0.037034
-1.523742, -0.313637, -1.334772, 0.124667
-1.361808, -1.561754, 0.151777, 0.048169
-1.388192, -1.706668, 0.297658, 0.020818
-1.465175, -1.873691, 0.240178, 0.168338
-1.589134, -0.393405, -1.195750, 0.000020
-1.389119, 0.276700, -1.794650, 0.128831
-1.265871, -0.844447, -0.440526, 0.019101
-1.538793, -1.339853, -0.271106, 0.072166
-1.329721, -0.219534, -1.143978, 0.033792
-1.591107, -0.858830, -0.834927, 0.102650
-1.373128, -0.622301, -0.785398, 0.034571
-1.402634, -1.167171, -0.285711, 0.050248
-1.400770, -0.488262, -0.941537, 0.029029
-1.450941, -0.603104, -0.961384, 0.113547
-1.678750, -0.159496, -1.561852, 0.042598
-1.717808, -1.054991, -0.799775, 0.136957
-1.407502, -0.326414, -1.102555, 0.021467
-1.515381, -0.056515, -1.495198, 0.036332
-1.318350, 0.067872, -1.541159, 0.154936
-1.339734, -0.251678, -1.092794, 0.004737
-1.470158, -0.748410, -0.808190, 0.086442
-1.389684, -1.856646, 0.394809, 0.072153
-1.237975, -1.374409, 0.111215, 0.025220
-1.606581, -1.487711, -0.146695, 0.027824
-1.501487, -2.123520, 0.468928, 0.153105
-1.419352, -1.519477, 0.088999, 0.011126
-1.273387, -1.447018, 0.134526, 0.039105
-1.487989, -1.911178, 0.368343, 0.054846
-1.417125, -1.427219, -0.008493, 0.018587
-1.537357, -0.622290, -0.993780, 0.078713
-1.576421, -1.169749, -0.526843, 0.120171
-1.520749, -1.621096, 0.003017, 0.097330
-1.518105, -1.171073, -0.347249, 0.000217
-1.566264, -1.672769, 0.025660, 0.080844
-1.647000, -1.405033, -0.395935, 0.153967
-1.501041, -1.075580, -0.465901, 0.040440
-1.503891, -1.376498, -0.150707, 0.023313
-1.443045, -1.242071, -0.308906, 0.107932
-1.422248, -0.887992, -0.585799, 0.051543
-1.331872, -0.940387, -0.438178, 0.046693
-1.404646, -1.526042, 0.052122, 0.069275
-1.306598, -1.497416, 0.180072, 0.010745
-1.366074, -2.155498, 0.699873, 0.089551
-1.347545, -1.027166, -0.342814, 0.022436
-1.580110, -1.143963, -0.609845, 0.173699
-1.252667, -1.496833, 0.218543, 0.025623
-1.413405, -1.541520, 0.119646, 0.008469
-1.474067, -1.236519, -0.302895, 0.065347
-1.545030, -0.908609, -0.809924, 0.173504
-1.456198, -0.038724, -1.417930, 0.000456
-1.297142, -0.495346, -0.977618, 0.175822
-1.435077, -1.002767, -0.468613, 0.036303
-1.494884, -0.999423, -0.506053, 0.010592
-1.659277, -1.307483, -0.548701, 0.196907
-1.525164, -0.618293, -0.928004, 0.021132
-1.555881, -0.796048, -0.866229, 0.106396
-1.368559, -1.508832, 0.092453, 0.047820
-1.418635, -1.524276, 0.078767, 0.026873
-1.472061, -0.857511, -0.645891, 0.031341
-1.490054, -0.571948, -1.069059, 0.150952
-1.540609, -1.207846, -0.333990, 0.001228
-1.209894, -1.483870, 0.136416, 0.137559
-1.410135, -0.829453, -0.601537, 0.020854
-1.441748, -0.994179, -0.519421, 0.071852
-1.507555, -1.498018, -0.085947, 0.076410
-1.614200, -1.991051, 0.367977, 0.008874
-1.232948, -2.129726, 0.742298, 0.154480
-1.498924, -1.518945, 0.013429, 0.006592
-1.708846, -1.330804, -0.415951, 0.037909
-1.370432, -0.681365, -0.895069, 0.206003
-1.349892, -1.442924, 0.082527, 0.010505
-1.296047, -2.210936, 0.845387, 0.069501
-1.567335, -1.511840, -0.068973, 0.013478
-1.326174, -0.690443, -0.736918, 0.101187
-1.343074, -0.107610, -1.257361, 0.021896
-1.518167, -0.562935, -1.068628, 0.113396
-1.368007, -0.935391, -0.478777, 0.046161
-1.296187, -1.065162, -0.252097, 0.021071
-1.654601, -0.598666, -1.089835, 0.033901
-1.592943, 0.123129, -1.873469, 0.157396
-1.576360, 0.504122, -2.111284, 0.030802
-1.399692, -0.183045, -1.288195, 0.071547
-1.466572, 0.104894, -1.610070, 0.038604
-1.470275, 0.003372, -1.499122, 0.025475
-1.473585, -0.878984, -0.661057, 0.066457
-1.744103, -0.821858, -1.008816, 0.086570
-1.366458, -1.071029, -0.349836, 0.054406
-1.652302, -1.204062, -0.511275, 0.063036
-1.602748, -1.295455, -0.367559, 0.060267
-1.461122, -1.020331, -0.533527, 0.092736
-1.373737, -0.464435, -0.939560, 0.030258
-1.433192, -0.757660, -0.728606, 0.053074
-1.456270, -1.991801, 0.458591, 0.076940
-1.443314, -1.506467, 0.013458, 0.049695
-1.356068, -1.078771, -0.296455, 0.019159
-1.534607, -0.342643, -1.308139, 0.116176
-1.270692, -0.141378, -1.160393, 0.031080
-1.394583, -0.195764, -1.207382, 0.008564
-1.401912, -0.413203, -1.136460, 0.147751
-1.419029, -0.149473, -1.276104, 0.006548
-1.420465, -0.670123, -0.839650, 0.089308
-1.326831, -0.786447, -0.624202, 0.083818
-1.376498, -0.110723, -1.286271, 0.020496
-1.258356, -0.616046, -0.743273, 0.100963
-1.506363, -0.695214, -0.824798, 0.013649
-1.588254, -0.439200, -1.213383, 0.064329
-1.313002, -0.254993, -1.185418, 0.127409
-1.340007, -0.383933, -0.956606, 0.000533
-1.441280, -0.838441, -0.637199, 0.034360
-1.418980, -1.737605, 0.103785, 0.214840
-1.389839, -0.982060, -0.418185, 0.010406
-1.353450, -0.865146, -0.505398, 0.017094
-1.407779, -1.555311, 0.101817, 0.045715
-1.592184, -2.178798, 0.478091, 0.108523
-1.582749, -2.347401, 0.696329, 0.068322
-1.694735, -2.068759, 0.315794, 0.058230
-1.353523, -1.711034, 0.252393, 0.105119
-1.466838, -1.890881, 0.417447, 0.006596
-1.400941, -2.287044, 0.779865, 0.106237
-1.548470, -1.982401, 0.401627, 0.032304
-1.579905, -1.250880, -0.371357, 0.042331
-1.480975, -1.356944, -0.208977, 0.084946
-1.440136, -1.521515, -0.095648, 0.177027
-1.396485, -0.582036, -0.819291, 0.004842
-1.518138, -0.722252, -0.840660, 0.044774
-1.340812, -1.740940, 0.334745, 0.065384
-1.278076, -1.445144, 0.092807, 0.074261
-1.390770, -0.478868, -0.912772, 0.000870
-1.293314, -0.782405, -0.722128, 0.211219
-1.416814, -0.774512, -0.647867, 0.005565
-1.344392, -1.106226, -0.298519, 0.060354
-1.443666, -1.358474, -0.118872, 0.033680
-1.358447, -0.969036, -0.445999, 0.056588
-1.605095, -0.799921, -0.837182, 0.032008
-1.622450, -0.512139, -1.162656, 0.052345
-1.354915, -1.146923, -0.279410, 0.071418
-1.483735, -1.573629, -0.002053, 0.091947
-1.382977, -1.254571, -0.142494, 0.014088
-1.461640, -1.412048, -0.132893, 0.083301
-1.409007, -0.897131, -0.532284, 0.020408
-1.555564, -1.232769, -0.451733, 0.128938
-1.457563, -1.732571, 0.231403, 0.043606
-1.290106, -1.504212, 0.134216, 0.079890
-1.490443, -0.470073, -1.021219, 0.000849
-1.371875, 0.518106, -1.955348, 0.065368
-1.314312, 0.309640, -1.716602, 0.092649
-1.459386, -0.294211, -1.243406, 0.078232
-1.399409, -0.782832, -0.627311, 0.010734
-1.579377, -1.794815, 0.178494, 0.036943
-1.538574, -2.174499, 0.437814, 0.198110
-1.408600, -0.655042, -0.756151, 0.002593
-1.326222, 0.307143, -1.674682, 0.041317
-1.390787, 0.865195, -2.401695, 0.145713
-1.636242, -0.893493, -0.772681, 0.029932
-1.468556, -1.595414, 0.035752, 0.091106
-1.662374, -1.103882, -0.593088, 0.034596
-1.395504, -1.436194, -0.018451, 0.059142
-1.545923, -1.670415, 0.054174, 0.070318
-1.386501, -1.649881, 0.155037, 0.108343
-1.460583, -1.124338, -0.337110, 0.000865
-1.643880, -0.756029, -0.976073, 0.088222
-1.282239, -0.907205, -0.544707, 0.169673
-1.337867, -0.458124, -0.879746, 0.000002
-1.473896, -0.724350, -0.813894, 0.064348
-1.469850, -0.300384, -1.184363, 0.014896
-1.481576, -0.248982, -1.350314, 0.117720
-1.351686, -0.833417, -0.561147, 0.042879
-1.427023, -1.413327, -0.045535, 0.031839
-1.466866, -1.786215, 0.224574, 0.094775
-1.371714, -1.795287, 0.331590, 0.091983
-1.451855, -1.101154, -0.354205, 0.003503
-1.275954, -1.431987, 0.074506, 0.081527
-1.294934, -1.550454, 0.187494, 0.068026
-1.434268, -1.278402, -0.169451, 0.013584
-1.503644, -0.808385, -0.797507, 0.102247
-1.628644, -1.183274, -0.533520, 0.088150
-1.632142, -0.869750, -0.820409, 0.058017
-1.323443, -0.379682, -0.990424, 0.046663
-1.482103, -0.535190, -0.982737, 0.035824
-1.687594, -2.080162, 0.228877, 0.163691
-1.507283, -0.945855, -0.579243, 0.017815
-1.408192, -0.376625, -1.070803, 0.039236
-1.390469, 0.651754, -2.122777, 0.080554
-1.474505, 0.018022, -1.534822, 0.042295
-1.585160, -0.943186, -0.694805, 0.052831
-1.512040, -1.599010, -0.035172, 0.122141
-1.281653, -1.054497, -0.232219, 0.005063
-1.234296, -1.030127, -0.232025, 0.027856
-1.510220, -0.776063, -0.767401, 0.033244
-1.525933, -0.445792, -1.200176, 0.120035
-1.620445, -0.697763, -0.973844, 0.051163
-1.349680, -0.618057, -0.792305, 0.060681
-1.373654, -0.914546, -0.491744, 0.032636
-1.430129, -1.207922, -0.273617, 0.051410
-1.525106, -1.571045, -0.039017, 0.084956
-1.488765, -1.618020, 0.066280, 0.062974
-1.315655, -1.230636, -0.106810, 0.021792
-1.318302, -1.149683, -0.206457, 0.037837
-1.400762, -0.727334, -0.744979, 0.071551
-1.568715, -1.298502, -0.390432, 0.120219
-1.408895, -0.879806, -0.529229, 0.000140
-1.411045, -1.424528, -0.168096, 0.181579
-1.457237, -1.169633, -0.293980, 0.006376
-1.313867, -1.544985, 0.119903, 0.111215
-1.538149, -1.272421, -0.326147, 0.060419
-1.727687, -1.183148, -0.584065, 0.039526
-1.442838, -1.606494, 0.090793, 0.072863
-1.463223, -1.483055, 0.010247, 0.009584
-1.401497, -1.165574, -0.327501, 0.091579
-1.405255, -1.600966, 0.165367, 0.030345
-1.385844, -2.373208, 0.801480, 0.185883
-1.506402, -1.486048, -0.026411, 0.006056
-1.439391, -1.032988, -0.452802, 0.046400
-1.583335, -1.003307, -0.630785, 0.050757
-1.676422, -1.414763, -0.390433, 0.128774
-1.453894, -1.378048, -0.106885, 0.031039
-1.505738, -1.516898, -0.054843, 0.066003
-1.259746, -2.285027, 0.878316, 0.146965
-1.629178, -1.505715, -0.126735, 0.003271
-1.663454, -1.937710, 0.149271, 0.124985
-1.512956, -1.057284, -0.457209, 0.001538
-1.431347, -1.322020, -0.262260, 0.152933
-1.438282, -1.722522, 0.168187, 0.116053
-1.380645, -1.121212, -0.264977, 0.005544
-1.448117, -1.167422, -0.404923, 0.124227
-1.536553, -0.555551, -0.993010, 0.012007
-1.279775, -0.017846, -1.303936, 0.042006
-1.412332, -0.087989, -1.353962, 0.029620
-1.403784, -0.416517, -1.132253, 0.144986
-1.541568, -0.876582, -0.732208, 0.067222
-1.613799, -0.851346, -0.795061, 0.032608
-1.416056, -0.540689, -1.002230, 0.126864
-1.557021, -0.518945, -1.042041, 0.003965
-1.541918, -0.473565, -1.201466, 0.133113
-1.766368, -0.705991, -1.191126, 0.130750
-1.418501, -1.253855, -0.198446, 0.033800
-1.249108, -2.422972, 1.026994, 0.146870
-1.378313, -1.118551, -0.271483, 0.011721
-1.372225, -1.131306, -0.302175, 0.061257
-1.586138, -1.229373, -0.412091, 0.055326
-1.596899, -2.085354, 0.343720, 0.144735
-1.319136, -1.546585, 0.204281, 0.023168
-1.420756, -2.080482, 0.600945, 0.058780
-1.336381, -1.827169, 0.470794, 0.019994
